T CrB     2432007.      147.    8.09 0.04   15
T CrB     2432011.      151.    8.22 0.08    9
T CrB     2432015.      155.    8.13 0.05    9
T CrB     2432019.      159.    8.01 0.03   25
T CrB     2432023.      163.    8.04 0.03   17
T CrB     2432027.      167.    8.11 0.04   25
T CrB     2432031.      171.    8.16 0.04   25
T CrB     2432035.      175.    8.10 0.05   10
T CrB     2432039.      179.    8.07 0.06   15
T CrB     2432043.      183.    8.47 0.07    7
T CrB     2432047.      187.    8.18 0.06   12
T CrB     2432051.      191.    8.16 0.06   19
T CrB     2432055.      195.    8.35 0.05   12
T CrB     2432059.      199.    8.70 0.03   19
T CrB     2432063.      203.    8.67 0.06   18
T CrB     2432067.      207.    8.81 0.03   26
T CrB     2432071.      211.    9.33 0.07   12
T CrB     2432075.      215.    9.15 0.09    4
T CrB     2432079.      219.    9.32 0.06   15
T CrB     2432083.      223.    9.47 0.04   19
T CrB     2432087.      227.    9.36 0.07    8
T CrB     2432091.      231.    9.50 0.03   24
T CrB     2432095.      235.    9.48 0.05    9
T CrB     2432099.      239.    9.50 0.07   11
T CrB     2432109.      249.    9.41 0.08   21
T CrB     2432125.      265.    9.45 0.06   15
T CrB     2432141.      281.    9.53 0.04   24
T CrB     2432157.      297.    9.40 0.15    1
T CrB     2432173.      313.    9.58 0.05    8
T CrB     2432189.      329.    9.63 0.08    4
T CrB     2432205.      345.    9.75 0.11    2
T CrB     2432221.      361.    9.60 0.09    3
T CrB     2432237.      377.    9.57 0.09    3
T CrB     2432253.      393.    9.73 0.09    3
T CrB     2432269.      409.    9.77 0.05    9
T CrB     2432285.      425.    9.80 0.04   10
T CrB     2432301.      441.    9.81 0.03   21
T CrB     2432317.      457.    9.77 0.03   21
T CrB     2432333.      473.    9.86 0.03   20
T CrB     2432349.      489.    9.86 0.03   27
T CrB     2432365.      505.    9.81 0.03   26
T CrB     2432381.      521.    9.81 0.03   33
T CrB     2432397.      537.    9.80 0.02   36
V476 Cyg  2422559.25      0.25  2.70 0.09    3
V476 Cyg  2422559.75      0.75  2.38 0.08    4
V476 Cyg  2422560.25      1.25  1.94 0.08    5
V476 Cyg  2422560.75      1.75  1.98 0.04   19
V476 Cyg  2422561.25      2.25  2.03 0.08    9
V476 Cyg  2422561.75      2.75  2.10 0.02   26
V476 Cyg  2422562.25      3.25  2.07 0.06   12
V476 Cyg  2422562.75      3.75  2.51 0.04   22
V476 Cyg  2422563.25      4.25  2.71 0.07    7
V476 Cyg  2422563.75      4.75  2.95 0.04   19
V476 Cyg  2422564.25      5.25  3.11 0.10    8
V476 Cyg  2422564.75      5.75  3.29 0.04   14
V476 Cyg  2422565.5       6.5   3.38 0.06   32
V476 Cyg  2422566.5       7.5   3.70 0.05   32
V476 Cyg  2422567.5       8.5   4.00 0.04   39
V476 Cyg  2422568.5       9.5   4.10 0.04   31
V476 Cyg  2422569.5      10.5   4.20 0.03   32
V476 Cyg  2422570.5      11.5   4.36 0.02   33
V476 Cyg  2422571.5      12.5   4.54 0.03   25
V476 Cyg  2422572.5      13.5   4.56 0.05   13
V476 Cyg  2422573.5      14.5   4.56 0.06   19
V476 Cyg  2422574.5      15.5   4.77 0.04   19
V476 Cyg  2422575.5      16.5   4.83 0.04   22
V476 Cyg  2422576.5      17.5   4.88 0.06   14
V476 Cyg  2422577.5      18.5   5.03 0.06   10
V476 Cyg  2422578.5      19.5   5.25 0.04   18
V476 Cyg  2422579.5      20.5   5.23 0.05   27
V476 Cyg  2422581.       22.    5.43 0.04   39
V476 Cyg  2422583.       24.    5.70 0.04   32
V476 Cyg  2422585.       26.    5.81 0.04   40
V476 Cyg  2422587.       28.    6.10 0.05   24
V476 Cyg  2422589.       30.    6.30 0.07   20
V476 Cyg  2422591.       32.    6.41 0.08    8
V476 Cyg  2422593.       34.    6.88 0.10    9
V476 Cyg  2422595.       36.    7.23 0.09    3
V476 Cyg  2422597.       38.    7.08 0.07   11
V476 Cyg  2422599.       40.    7.16 0.18    5
V476 Cyg  2422601.       42.    7.33 0.17    8
V476 Cyg  2422603.       44.    7.92 0.13   13
V476 Cyg  2422605.       46.    8.20 0.11    8
V476 Cyg  2422607.       48.    8.35 0.06   12
V476 Cyg  2422609.       50.    8.47 0.06   15
V476 Cyg  2422611.       52.    8.59 0.09   12
V476 Cyg  2422613.       54.    8.64 0.06   17
V476 Cyg  2422615.       56.    8.70 0.05    9
V476 Cyg  2422617.       58.    8.72 0.10    5
V476 Cyg  2422619.       60.    8.67 0.05   13
V476 Cyg  2422621.       62.    8.86 0.06   18
V476 Cyg  2422623.       64.    8.82 0.09    6
V476 Cyg  2422625.       66.    9.25 0.08    4
V476 Cyg  2422627.       68.    9.04 0.07   12
V476 Cyg  2422629.       70.    8.95 0.10    6
V476 Cyg  2422631.       72.    8.93 0.11    7
V476 Cyg  2422633.       74.    9.06 0.05   10
V476 Cyg  2422635.       76.    9.16 0.11    8
V476 Cyg  2422637.       78.    9.13 0.13    8
V476 Cyg  2422639.       80.    9.14 0.18    5
V476 Cyg  2422641.       82.    9.24 0.09   11
V476 Cyg  2422643.       84.    9.35 0.06   17
V476 Cyg  2422645.       86.    9.43 0.18    4
V476 Cyg  2422647.       88.    9.05 0.13    6
V476 Cyg  2422649.       90.    9.08 0.17    5
V476 Cyg  2422651.       92.    9.17 0.14    3
V476 Cyg  2422653.       94.    9.14 0.12    5
V476 Cyg  2422655.       96.    9.20 0.19    3
V476 Cyg  2422657.       98.    8.67 0.10    3
V476 Cyg  2422659.      100.    9.07 0.15    3
V476 Cyg  2422664.      105.    8.87 0.07   19
V476 Cyg  2422672.      113.    8.78 0.08   13
V476 Cyg  2422680.      121.    9.03 0.15    7
V476 Cyg  2422688.      129.    8.67 0.06    6
V476 Cyg  2422696.      137.    8.87 0.09   10
V476 Cyg  2422704.      145.    8.94 0.17    7
V476 Cyg  2422712.      153.    8.73 0.09    3
V476 Cyg  2422720.      161.    8.87 0.07   10
V476 Cyg  2422728.      169.    8.79 0.06    7
V476 Cyg  2422736.      177.    9.28 0.10    8
V476 Cyg  2422744.      185.    9.15 0.46    2
V476 Cyg  2422752.      193.    9.00 0.21    2
V476 Cyg  2422760.      201.    9.29 0.11    7
V476 Cyg  2422768.      209.    9.45 0.15    6
V476 Cyg  2422776.      217.    9.60 0.14    2
V476 Cyg  2422784.      225.    9.53 0.08    7
V476 Cyg  2422792.      233.    9.27 0.20    3
V476 Cyg  2422800.      241.    9.50 0.11    2
V476 Cyg  2422808.      249.    9.53 0.20    4
V476 Cyg  2422816.      257.    9.54 0.11    5
V476 Cyg  2422824.      265.    9.47 0.09    3
V476 Cyg  2422832.      273.    9.55 0.25    2
V476 Cyg  2422840.      281.    9.40 0.08    4
V476 Cyg  2422848.      289.    9.40 0.19    7
V476 Cyg  2422856.      297.    9.60 0.21    3
V476 Cyg  2422864.      305.    9.30 0.09    5
V476 Cyg  2422872.      313.    9.57 0.13    7
V476 Cyg  2422880.      321.    9.73 0.11    6
V476 Cyg  2422888.      329.    9.50 0.11    2
V476 Cyg  2422896.      337.    9.80 0.11    6
V476 Cyg  2422908.      349.    9.67 0.05   12
V476 Cyg  2422924.      365.    9.63 0.07   10
V476 Cyg  2422940.      381.    9.74 0.07    8
V476 Cyg  2422956.      397.    9.73 0.05   17
V476 Cyg  2422972.      413.    9.64 0.08    7
V476 Cyg  2422988.      429.    9.61 0.04   13
V476 Cyg  2423004.      445.    9.80 0.10    6
V476 Cyg  2423020.      461.    9.78 0.07    9
V476 Cyg  2423036.      477.   10.01 0.11   16
V476 Cyg  2423052.      493.    9.76 0.06    8
V476 Cyg  2423068.      509.    9.87 0.12    7
V476 Cyg  2423084.      525.    9.65 0.08    6
V476 Cyg  2423100.      541.    9.80 0.11    2
V476 Cyg  2423116.      557.    9.87 0.07    7
V476 Cyg  2423132.      573.    9.65 0.11    2
V476 Cyg  2423148.      589.    9.90 0.11    2
V476 Cyg  2423164.      605.    9.97 0.06    6
V476 Cyg  2423180.      621.   10.22 0.12    9
V476 Cyg  2423196.      637.   10.20 0.09    7
V476 Cyg  2423212.      653.   10.29 0.09    8
V476 Cyg  2423228.      669.   10.44 0.12    8
V476 Cyg  2423244.      685.   10.23 0.10    4
V476 Cyg  2423260.      701.   10.39 0.13    9
V476 Cyg  2423276.      717.   10.33 0.09    7
V476 Cyg  2423292.      733.   10.60 0.09   10
V476 Cyg  2423316.      757.   10.66 0.08   18
V476 Cyg  2423348.      789.   10.72 0.06   19
V476 Cyg  2423380.      821.   10.64 0.06   17
V476 Cyg  2423412.      853.   10.74 0.07    9
V476 Cyg  2423444.      885.   10.59 0.06    9
V476 Cyg  2423476.      917.   10.81 0.06    7
V476 Cyg  2423508.      949.   10.96 0.07    7
V476 Cyg  2423540.      981.   10.93 0.03   16
V476 Cyg  2423572.     1013.   10.84 0.05    8
V476 Cyg  2423604.     1045.   10.85 0.05   14
V476 Cyg  2423636.     1077.   10.94 0.09   10
V476 Cyg  2423668.     1109.   10.96 0.05   12
V476 Cyg  2423700.     1141.   11.04 0.07   10
V476 Cyg  2423732.     1173.   11.25 0.12   12
V476 Cyg  2423764.     1205.   11.23 0.09   14
V476 Cyg  2423796.     1237.   11.36 0.04   10
V476 Cyg  2423828.     1269.   11.56 0.08    5
V476 Cyg  2423860.     1301.   11.40 0.16    3
V476 Cyg  2423892.     1333.   11.28 0.08    5
V476 Cyg  2423924.     1365.   11.31 0.09    9
V476 Cyg  2423956.     1397.   11.35 0.10   12
V476 Cyg  2423988.     1429.   11.43 0.07   12
V476 Cyg  2424020.     1461.   11.83 0.07   12
V476 Cyg  2424052.     1493.   11.97 0.06    9
V476 Cyg  2424084.     1525.   12.08 0.05   14
V476 Cyg  2424116.     1557.   12.04 0.04   13
V476 Cyg  2424148.     1589.   12.18 0.07    6
V476 Cyg  2424180.     1621.   12.20 0.07    5
V476 Cyg  2424212.     1653.   12.27 0.09    3
V476 Cyg  2424244.     1685.   12.33 0.06    6
V476 Cyg  2424276.     1717.   12.41 0.05    8
V476 Cyg  2424308.     1749.   12.55 0.06    6
V476 Cyg  2424356.     1797.   12.63 0.04   12
V476 Cyg  2424420.     1861.   12.61 0.05    9
V476 Cyg  2424484.     1925.   12.58 0.02   16
V476 Cyg  2424548.     1989.   12.60 0.06    7
V476 Cyg  2424612.     2053.   12.84 0.06    7
V476 Cyg  2424676.     2117.   12.80 0.07    5
V476 Cyg  2424740.     2181.   12.93 0.14    4
V476 Cyg  2424804.     2245.   13.15 0.11    2
V476 Cyg  2424868.     2309.   13.40 0.15    1
V476 Cyg  2425380.     2821.   11.50 0.15    1
V476 Cyg  2425700.     3141.   12.85 0.46    2
V476 Cyg  2427332.     4773.   13.80 0.11    2
V476 Cyg  2427460.     4901.   13.40 0.15    1
V476 Cyg  2427588.     5029.   13.37 0.08   24
V476 Cyg  2427716.     5157.   13.85 0.06   41
V476 Cyg  2427844.     5285.   14.11 0.11   12
V476 Cyg  2427972.     5413.   13.99 0.08   41
V476 Cyg  2428100.     5541.   13.99 0.07   24
V476 Cyg  2428228.     5669.   14.20 0.15    1
V476 Cyg  2428356.     5797.   14.12 0.06    6
V476 Cyg  2428484.     5925.   13.97 0.09    3
V476 Cyg  2428740.     6181.   14.36 0.06    8
V476 Cyg  2428868.     6309.   14.32 0.13   10
V476 Cyg  2428996.     6437.   14.30 0.15    1
V476 Cyg  2429124.     6565.   15.45 0.11    2
V476 Cyg  2429252.     6693.   15.42 0.07    5
V476 Cyg  2429636.     7077.   15.80 0.15    1
V476 Cyg  2430404.     7845.   13.20 0.15    1
V476 Cyg  2430660.     8101.   13.00 0.15    1
V476 Cyg  2431236.     8677.   12.90 0.15    1
V476 Cyg  2431748.     9189.   13.80 0.15    1
V476 Cyg  2434436.    11877.   16.05 0.11    6
V476 Cyg  2434948.    12389.   16.24 0.07    5
V476 Cyg  2435460.    12901.   13.65 0.32    2
V476 Cyg  2435972.    13413.   16.33 0.09    3
V476 Cyg  2436484.    13925.   16.23 0.09    3
V476 Cyg  2436996.    14437.   15.76 0.31    7
V476 Cyg  2437508.    14949.   16.14 0.04   11
V476 Cyg  2438020.    15461.   16.18 0.03   17
V476 Cyg  2438532.    15973.   16.17 0.03   16
V476 Cyg  2439044.    16485.   16.07 0.06   20
V476 Cyg  2439556.    16997.   16.25 0.06   12
V476 Cyg  2440068.    17509.   16.13 0.05   11
V1330 Cyg 2440761.75      0.75 10.23 0.09    3
V1330 Cyg 2440765.75      4.75 10.35 0.11    2
V1330 Cyg 2440766.75      5.75  9.90 0.11    2
V1330 Cyg 2440767.75      6.75 10.10 0.15    1
V1330 Cyg 2440773.       12.   10.60 0.09    3
V1330 Cyg 2440775.       14.   10.58 0.06    6
V1330 Cyg 2440777.       16.   10.65 0.11    2
V1330 Cyg 2440779.       18.   10.50 0.15    1
V1330 Cyg 2440781.       20.   10.58 0.08    4
V1330 Cyg 2440783.       22.   10.50 0.15    1
V1330 Cyg 2440785.       24.   10.63 0.10    6
V1330 Cyg 2440787.       26.   10.60 0.11    2
V1330 Cyg 2440789.       28.   10.73 0.14    4
V1330 Cyg 2440791.       30.   10.85 0.18    2
V1330 Cyg 2440793.       32.   10.63 0.06    6
V1330 Cyg 2440795.       34.   10.75 0.13    4
V1330 Cyg 2440797.       36.   10.85 0.10    4
V1330 Cyg 2440799.       38.   10.73 0.09    3
V1330 Cyg 2440802.       41.   10.83 0.07   10
V1330 Cyg 2440806.       45.   10.70 0.07    5
V1330 Cyg 2440810.       49.   10.93 0.07    6
V1330 Cyg 2440814.       53.   11.00 0.15    1
V1330 Cyg 2440818.       57.   10.78 0.14    5
V1330 Cyg 2440822.       61.   10.92 0.06   13
V1330 Cyg 2440826.       65.   11.18 0.07   11
V1330 Cyg 2440830.       69.   11.11 0.06   10
V1330 Cyg 2440834.       73.   11.37 0.10    7
V1330 Cyg 2440838.       77.   11.38 0.08    9
V1330 Cyg 2440842.       81.   11.34 0.10    7
V1330 Cyg 2440846.       85.   11.40 0.11    4
V1330 Cyg 2440850.       89.   11.51 0.11    7
V1330 Cyg 2440856.       95.   11.54 0.06   10
V1330 Cyg 2440864.      103.   11.64 0.03   13
V1330 Cyg 2440872.      111.   11.60 0.11    2
V1330 Cyg 2440880.      119.   11.78 0.05   11
V1330 Cyg 2440888.      127.   11.98 0.13    8
V1330 Cyg 2440896.      135.   11.70 0.15    1
V1330 Cyg 2440904.      143.   12.10 0.07    5
V1330 Cyg 2440912.      151.   12.08 0.07    5
V1330 Cyg 2440920.      159.   11.92 0.10    6
V1330 Cyg 2440928.      167.   11.73 0.27    3
V1330 Cyg 2440936.      175.   12.00 0.11    2
V1330 Cyg 2440944.      183.   12.55 0.32    2
V1330 Cyg 2440952.      191.   12.94 0.33    5
V1330 Cyg 2440960.      199.   12.80 0.28    2
V1330 Cyg 2440976.      215.   11.70 0.15    1
V1330 Cyg 2440984.      223.   11.90 0.15    1
V1330 Cyg 2441044.      283.   12.95 0.18    2
V1330 Cyg 2441060.      299.   13.05 0.32    2
V1330 Cyg 2441076.      315.   14.70 0.15    1
V1330 Cyg 2441092.      331.   14.40 0.28    2
V1330 Cyg 2441108.      347.   13.70 0.09    3
V1330 Cyg 2441124.      363.   14.40 0.15    7
V1330 Cyg 2441140.      379.   14.63 0.13    4
V1330 Cyg 2441156.      395.   14.69 0.06    7
V1330 Cyg 2441172.      411.   14.73 0.10    4
V1330 Cyg 2441188.      427.   14.94 0.13    7
V1330 Cyg 2441204.      443.   14.80 0.15    1
V1330 Cyg 2441228.      467.   14.80 0.09    3
V1330 Cyg 2441260.      499.   14.84 0.22    5
V1330 Cyg 2441292.      531.   15.30 0.15    1
V1330 Cyg 2441324.      563.   15.43 0.10    3
V1330 Cyg 2441516.      755.   14.63 0.28    3
V1330 Cyg 2441548.      787.   14.83 0.06    7
V1330 Cyg 2441580.      819.   14.90 0.09    5
V1330 Cyg 2441612.      851.   14.80 0.40    3
V1330 Cyg 2441644.      883.   14.60 0.15    1
V1330 Cyg 2441868.     1107.   15.50 0.15    1
V1330 Cyg 2441996.     1235.   14.80 0.15    1
V1500 Cyg 2442654.25      0.25  2.44 0.02   90
V1500 Cyg 2442654.75      0.75  2.13 0.02  103
V1500 Cyg 2442655.25      1.25  1.88 0.03   38
V1500 Cyg 2442655.75      1.75  1.88 0.02   90
V1500 Cyg 2442656.25      2.25  2.16 0.03   39
V1500 Cyg 2442656.75      2.75  2.41 0.03   90
V1500 Cyg 2442657.25      3.25  3.38 0.03   33
V1500 Cyg 2442657.75      3.75  3.71 0.03   73
V1500 Cyg 2442658.25      4.25  4.28 0.04   33
V1500 Cyg 2442658.75      4.75  4.41 0.02   81
V1500 Cyg 2442659.25      5.25  4.67 0.05   26
V1500 Cyg 2442659.75      5.75  4.88 0.03   73
V1500 Cyg 2442660.5       6.5   5.15 0.03   90
V1500 Cyg 2442661.5       7.5   5.49 0.04   69
V1500 Cyg 2442662.5       8.5   5.81 0.03   70
V1500 Cyg 2442663.5       9.5   6.10 0.03   81
V1500 Cyg 2442664.5      10.5   6.29 0.02   85
V1500 Cyg 2442665.5      11.5   6.46 0.02   78
V1500 Cyg 2442666.5      12.5   6.58 0.03   60
V1500 Cyg 2442667.5      13.5   6.67 0.03   36
V1500 Cyg 2442668.5      14.5   6.79 0.03   42
V1500 Cyg 2442669.5      15.5   6.86 0.03   60
V1500 Cyg 2442670.5      16.5   6.93 0.03   52
V1500 Cyg 2442671.5      17.5   6.91 0.04   36
V1500 Cyg 2442672.5      18.5   7.01 0.04   35
V1500 Cyg 2442673.5      19.5   7.13 0.03   39
V1500 Cyg 2442674.5      20.5   7.16 0.03   42
V1500 Cyg 2442675.5      21.5   7.24 0.03   41
V1500 Cyg 2442676.5      22.5   7.35 0.05   28
V1500 Cyg 2442677.5      23.5   7.39 0.04   45
V1500 Cyg 2442678.5      24.5   7.45 0.04   40
V1500 Cyg 2442679.5      25.5   7.35 0.06   22
V1500 Cyg 2442680.5      26.5   7.52 0.06   25
V1500 Cyg 2442681.5      27.5   7.63 0.04   34
V1500 Cyg 2442682.5      28.5   7.60 0.04   50
V1500 Cyg 2442683.5      29.5   7.69 0.04   49
V1500 Cyg 2442684.5      30.5   7.65 0.03   49
V1500 Cyg 2442685.5      31.5   7.73 0.04   49
V1500 Cyg 2442686.5      32.5   7.77 0.05   37
V1500 Cyg 2442687.5      33.5   7.73 0.06   23
V1500 Cyg 2442688.5      34.5   7.97 0.03   47
V1500 Cyg 2442689.5      35.5   7.86 0.04   43
V1500 Cyg 2442690.5      36.5   7.89 0.04   36
V1500 Cyg 2442691.5      37.5   7.86 0.08    8
V1500 Cyg 2442692.5      38.5   8.05 0.03   50
V1500 Cyg 2442693.5      39.5   8.07 0.04   38
V1500 Cyg 2442694.5      40.5   8.30 0.06   26
V1500 Cyg 2442695.5      41.5   8.19 0.07   21
V1500 Cyg 2442696.5      42.5   8.33 0.06   18
V1500 Cyg 2442697.5      43.5   8.19 0.05   35
V1500 Cyg 2442698.5      44.5   8.35 0.04   28
V1500 Cyg 2442699.5      45.5   8.47 0.07   15
V1500 Cyg 2442700.5      46.5   8.42 0.08   11
V1500 Cyg 2442701.5      47.5   8.53 0.05   18
V1500 Cyg 2442702.5      48.5   8.60 0.06   10
V1500 Cyg 2442703.5      49.5   8.46 0.07    5
V1500 Cyg 2442704.5      50.5   8.50 0.14    2
V1500 Cyg 2442705.5      51.5   8.55 0.15    6
V1500 Cyg 2442706.5      52.5   8.64 0.08   10
V1500 Cyg 2442707.5      53.5   8.72 0.05   15
V1500 Cyg 2442708.5      54.5   8.70 0.04   23
V1500 Cyg 2442709.5      55.5   8.73 0.04   36
V1500 Cyg 2442710.5      56.5   8.76 0.06   22
V1500 Cyg 2442711.5      57.5   8.73 0.05   18
V1500 Cyg 2442712.5      58.5   8.79 0.07   18
V1500 Cyg 2442713.5      59.5   8.71 0.04   22
V1500 Cyg 2442714.5      60.5   8.80 0.05   25
V1500 Cyg 2442715.5      61.5   8.83 0.06   17
V1500 Cyg 2442716.5      62.5   8.90 0.05   24
V1500 Cyg 2442717.5      63.5   8.93 0.05   27
V1500 Cyg 2442718.5      64.5   8.97 0.06   20
V1500 Cyg 2442719.5      65.5   8.92 0.06   13
V1500 Cyg 2442720.5      66.5   9.04 0.10   12
V1500 Cyg 2442721.5      67.5   9.00 0.05   32
V1500 Cyg 2442722.5      68.5   8.93 0.04   21
V1500 Cyg 2442723.5      69.5   8.94 0.05   13
V1500 Cyg 2442724.5      70.5   8.93 0.09    8
V1500 Cyg 2442725.5      71.5   9.02 0.06   20
V1500 Cyg 2442726.5      72.5   9.13 0.07   16
V1500 Cyg 2442727.5      73.5   9.04 0.05   24
V1500 Cyg 2442728.5      74.5   9.09 0.06   18
V1500 Cyg 2442729.5      75.5   9.23 0.14    4
V1500 Cyg 2442730.5      76.5   9.03 0.08    7
V1500 Cyg 2442731.5      77.5   9.20 0.07   10
V1500 Cyg 2442732.5      78.5   9.32 0.09   17
V1500 Cyg 2442733.5      79.5   9.25 0.10   13
V1500 Cyg 2442734.5      80.5   9.39 0.17    7
V1500 Cyg 2442735.5      81.5   9.19 0.09   12
V1500 Cyg 2442736.5      82.5   9.19 0.11   10
V1500 Cyg 2442737.5      83.5   9.35 0.08   11
V1500 Cyg 2442738.5      84.5   9.13 0.12    8
V1500 Cyg 2442739.5      85.5   9.27 0.07   26
V1500 Cyg 2442740.5      86.5   9.39 0.07   23
V1500 Cyg 2442741.5      87.5   9.35 0.07   17
V1500 Cyg 2442742.5      88.5   9.34 0.08    7
V1500 Cyg 2442743.5      89.5   9.32 0.10   13
V1500 Cyg 2442744.5      90.5   9.54 0.10   13
V1500 Cyg 2442745.5      91.5   9.52 0.09   18
V1500 Cyg 2442746.5      92.5   9.42 0.11   11
V1500 Cyg 2442747.5      93.5   9.37 0.11   12
V1500 Cyg 2442748.5      94.5   9.51 0.08   20
V1500 Cyg 2442749.5      95.5   9.47 0.08   18
V1500 Cyg 2442752.       98.    9.58 0.04   62
V1500 Cyg 2442756.      102.    9.57 0.05   46
V1500 Cyg 2442760.      106.    9.86 0.04   21
V1500 Cyg 2442764.      110.    9.86 0.05   26
V1500 Cyg 2442768.      114.    9.89 0.06   27
V1500 Cyg 2442772.      118.    9.89 0.05   19
V1500 Cyg 2442776.      122.    9.94 0.03   34
V1500 Cyg 2442780.      126.    9.99 0.04   26
V1500 Cyg 2442784.      130.   10.08 0.04   42
V1500 Cyg 2442788.      134.   10.07 0.03   27
V1500 Cyg 2442792.      138.   10.18 0.06   24
V1500 Cyg 2442796.      142.   10.15 0.04   37
V1500 Cyg 2442800.      146.   10.18 0.03   19
V1500 Cyg 2442804.      150.   10.18 0.04   16
V1500 Cyg 2442808.      154.   10.28 0.04   26
V1500 Cyg 2442812.      158.   10.28 0.04   19
V1500 Cyg 2442816.      162.   10.30 0.04   20
V1500 Cyg 2442820.      166.   10.27 0.05   11
V1500 Cyg 2442824.      170.   10.42 0.07    5
V1500 Cyg 2442828.      174.   10.42 0.05    9
V1500 Cyg 2442832.      178.   10.30 0.07    9
V1500 Cyg 2442836.      182.   10.38 0.04   13
V1500 Cyg 2442840.      186.   10.50 0.04   20
V1500 Cyg 2442844.      190.   10.50 0.06   11
V1500 Cyg 2442848.      194.   10.43 0.08    7
V1500 Cyg 2442852.      198.   10.50 0.12    3
V1500 Cyg 2442856.      202.   10.70 0.11    2
V1500 Cyg 2442860.      206.   10.64 0.11    8
V1500 Cyg 2442864.      210.   10.47 0.05    9
V1500 Cyg 2442868.      214.   10.63 0.06   15
V1500 Cyg 2442872.      218.   10.56 0.06   15
V1500 Cyg 2442876.      222.   10.52 0.05   11
V1500 Cyg 2442880.      226.   10.63 0.07   12
V1500 Cyg 2442884.      230.   10.65 0.11    2
V1500 Cyg 2442888.      234.   10.79 0.05   12
V1500 Cyg 2442892.      238.   10.78 0.06   13
V1500 Cyg 2442896.      242.   10.72 0.07   13
V1500 Cyg 2442900.      246.   10.86 0.08   17
V1500 Cyg 2442904.      250.   10.86 0.05   15
V1500 Cyg 2442908.      254.   10.89 0.07   16
V1500 Cyg 2442912.      258.   10.94 0.12    5
V1500 Cyg 2442916.      262.   10.95 0.10   11
V1500 Cyg 2442920.      266.   10.81 0.05   15
V1500 Cyg 2442924.      270.   11.05 0.08   13
V1500 Cyg 2442928.      274.   11.04 0.07   12
V1500 Cyg 2442932.      278.   11.07 0.07   15
V1500 Cyg 2442936.      282.   11.14 0.05   32
V1500 Cyg 2442940.      286.   11.32 0.11   11
V1500 Cyg 2442944.      290.   11.11 0.09    8
V1500 Cyg 2442948.      294.   11.15 0.05   29
V1500 Cyg 2442952.      298.   11.28 0.10   16
V1500 Cyg 2442956.      302.   11.16 0.04   32
V1500 Cyg 2442960.      306.   11.31 0.06   29
V1500 Cyg 2442964.      310.   11.26 0.06   34
V1500 Cyg 2442968.      314.   11.36 0.10   14
V1500 Cyg 2442972.      318.   11.29 0.11    7
V1500 Cyg 2442976.      322.   11.22 0.04   30
V1500 Cyg 2442980.      326.   11.19 0.05   26
V1500 Cyg 2442984.      330.   11.27 0.06   25
V1500 Cyg 2442988.      334.   11.41 0.07   23
V1500 Cyg 2442992.      338.   11.28 0.05   30
V1500 Cyg 2442996.      342.   11.45 0.06   25
V1500 Cyg 2443000.      346.   11.68 0.09   10
V1500 Cyg 2443004.      350.   11.48 0.09   24
V1500 Cyg 2443008.      354.   11.49 0.05   43
V1500 Cyg 2443012.      358.   11.49 0.04   43
V1500 Cyg 2443016.      362.   11.58 0.07   25
V1500 Cyg 2443020.      366.   11.48 0.05   37
V1500 Cyg 2443024.      370.   11.46 0.07   15
V1500 Cyg 2443028.      374.   11.47 0.06   25
V1500 Cyg 2443032.      378.   11.50 0.06   15
V1500 Cyg 2443036.      382.   11.51 0.07   17
V1500 Cyg 2443040.      386.   11.68 0.05   21
V1500 Cyg 2443044.      390.   11.72 0.05   28
V1500 Cyg 2443048.      394.   11.75 0.05   20
V1500 Cyg 2443052.      398.   11.67 0.07   13
V1500 Cyg 2443056.      402.   11.76 0.09   10
V1500 Cyg 2443060.      406.   11.78 0.06   11
V1500 Cyg 2443064.      410.   11.78 0.06   21
V1500 Cyg 2443068.      414.   11.74 0.06   15
V1500 Cyg 2443072.      418.   11.80 0.06   11
V1500 Cyg 2443076.      422.   11.89 0.04   14
V1500 Cyg 2443080.      426.   11.91 0.05   19
V1500 Cyg 2443084.      430.   11.99 0.08   14
V1500 Cyg 2443088.      434.   11.92 0.11   10
V1500 Cyg 2443092.      438.   11.92 0.07    9
V1500 Cyg 2443096.      442.   11.86 0.07   17
V1500 Cyg 2443100.      446.   11.95 0.06   18
V1500 Cyg 2443106.      452.   11.91 0.03   38
V1500 Cyg 2443114.      460.   11.98 0.04   24
V1500 Cyg 2443122.      468.   11.95 0.05   18
V1500 Cyg 2443130.      476.   12.11 0.05   24
V1500 Cyg 2443138.      484.   12.09 0.05   25
V1500 Cyg 2443146.      492.   12.28 0.05   12
V1500 Cyg 2443154.      500.   12.26 0.05   16
V1500 Cyg 2443162.      508.   12.32 0.06   17
V1500 Cyg 2443170.      516.   12.47 0.05    9
V1500 Cyg 2443178.      524.   12.37 0.05    9
V1500 Cyg 2443186.      532.   12.47 0.09    3
V1500 Cyg 2443194.      540.   12.20 0.12    3
V1500 Cyg 2443202.      548.   12.44 0.07    5
V1500 Cyg 2443218.      564.   12.52 0.07    5
V1500 Cyg 2443226.      572.   12.53 0.09    3
V1500 Cyg 2443234.      580.   12.65 0.05    8
V1500 Cyg 2443242.      588.   12.60 0.04   13
V1500 Cyg 2443250.      596.   12.62 0.05   19
V1500 Cyg 2443258.      604.   12.58 0.08    4
V1500 Cyg 2443266.      612.   12.53 0.08    4
